id,description,value
6202,"yLBsiA7ufvgePIR",95.871563
6203,"KovdqhbYWQHE5am",27.385412
6204,"CdWZn2vGqgjttpK",8.588142
6205,"7hrBYeGVg90zwVS",4.064913
6206,"RXE8UR90SWw3zUT",849.514424
6207,"sjVrLVSF1WYjUgN",0.735529
6208,"uBfyN23dF7ogniv",0.524533
6209,"IrXg00TS728I4Me",99.037960
6210,"6PCXZtd4vHAWA0G",3.549923
6211,"K796gOUY6Cu6TQV",21.866820
6212,"BGpVKPpXRX2gBZ0",0.686689
6213,"VIOzF4ImDXtXPDF",943.169607
6214,"CTuyoikHOcAUZqW",488.532135
6215,"noUVtnFhYs30c1k",827.946244
6216,"kDi75iq5UtDm5sP",169.067782
6217,"YQjo8y0yP3pJngL",13.174094
6218,"95y0oaMfnDv12jp",67.243501
6219,"hCFWqZsevwKKgQG",0.685011
6220,"WFqdAgYH0zocKDi",0.232947
6221,"zQ9aWbo1uk3sLGC",0.820246
6222,"yxUNk9FtPYrb6Ch",11.068610
6223,"WSObOMc91Uk8F7r",3.895296
6224,"9laJs4JVFlt4iVy",8.072199
6225,"cMOdH0G05gdpumT",0.194352
6226,"U6OElsQmkGzdBrV",26.138182
6227,"WmuYfbi6OmOup83",0.849558
6228,"Ms4SwSjV6ZOU1xS",7.619766
6229,"SlLc1E5pJB7C2G3",717.839355
6230,"g7NgSXP2KQ2XHLK",0.006507
6231,"qQ1cC1vDEQuyVQg",393.920542
6232,"qE18J31ToSZ8pWH",87.722310
6233,"DqxwHdYqLRXhXH9",0.381583
6234,"abFtA05NCaXvGYB",3.040317
6235,"Sdt3tSKZUPvjiZ8",0.163925
6236,"dNLM3455MBAvjpo",25.929699
6237,"HTZ3PfLW7HELu0E",0.309517
6238,"6t3n9l3BlZeNYn0",546.795777
6239,"U50FJzzjc8DYjsy",0.612011
6240,"0gVwIMxIAOZiCGO",0.841242
6241,"8KuUBB6xWK8AWVM",34.832087
6242,"XDNa7QVpT3Se1eY",6.191322
6243,"FUelCRxIt1Fca16",44.370371
6244,"qbhtXu1Pb4MAhIj",9.704824
6245,"ZGNDs3Y3SVIf7FV",97.867426
6246,"kjzztGIYFPHA2bX",768.821455
6247,"NtAGesyT2efCJP4",15.835958
6248,"LcOMu6kKx0oLYUl",95.061307
6249,"9S9QNqzQyFKBBK5",9.890386
6250,"Bh3kJhnDzFhdg8f",6.110782
6251,"LcqKwdfQEtpsElL",0.777755
6252,"lYviCM5qLqxkkxs",4.979329
6253,"6N9pN3I51YFfzgB",7.416556
6254,"OophJ2zkLOm4WEZ",2.007863
6255,"IKNIuNLpPRa9O4x",7.323686
6256,"OdfOs6i8NS1Wdj4",896.804398
6257,"Vyh4tQPXutrj2M6",0.709654
6258,"rhkCgTTGi4Ih4cl",98.223995
6259,"o1Fwa7lw4lPeFt4",0.706781
6260,"TahEc28jZ3YglMp",0.209205
6261,"QyI0djmOOiqBmuL",619.923116
6262,"lHMeKLeZUMap5Cc",487.427677
6263,"4zRRzgsigfXisq0",2.718358
6264,"OhOMn6EDys9UBLd",0.629245
6265,"glVKeKn03L1HOJ6",1.466817
6266,"VFKQgPaL5l51nYk",7.931653
6267,"cIWhIfiYmXHXEBN",11.047209
6268,"mIaurC9TFwVynV2",0.209808
6269,"EYm262ZOLbCjKUI",32.629552
6270,"HEbI2xpuyW5Cduf",5.290875
6271,"WB46X4VKEKJROgX",0.242404
6272,"1bFnAt33AgCDcFQ",85.161497
6273,"fcLcAss9XmTehic",0.684924
6274,"BLHxn4RjFZceP4d",762.700316
6275,"61ItZBtEA33XdzP",0.547594
6276,"0aSwaNnWWgySf2x",0.492118
6277,"gqJvWwwiHykWbf1",328.633196
6278,"uJedqc6C8ha3thv",8.003392
6279,"90oiQfRNDF5d2OE",64.304344
6280,"mjkgq22STOv0UU6",0.936345
6281,"NDZwB16LelBZ040",421.671871
6282,"4LLQgg3atTkwjwy",6.016280
6283,"RlQvx3Id2GAnZE6",145.357515
6284,"yONos9KwiiYiIl3",794.817039
6285,"BtpCoZGPDIU8PDP",0.878263
6286,"9CzlQusyqBJnsug",0.425937
6287,"if1m0Ysk2Xa7gwH",8.971801
6288,"T4jAzfP6omsBTs4",1.678035
6289,"bGkYyxLcW4e6t5P",615.552724
6290,"29hnmBCa01t41vr",3.546801
6291,"slJELml5P9W0Sgc",0.886044
6292,"NX0CL1W9eeab1vG",38.834484
6293,"oayz1VVxks41tQb",21.234829
6294,"vNzjjLIXWrROefW",0.139005
6295,"nNj48M6g0nlPIh6",0.266039
6296,"AdS2JkiP7RAGSOo",5.233939
6297,"tDjUXEcAgYa0RLf",1.723662
6298,"mC3LKBMfOYx4nHf",4.650983
6299,"l2hSSd4bOMQI765",227.255492
6300,"W0AH3duM4i6uZSz",630.971631
6301,"wBsiSky6OsuqS0Y",5.048246
6302,"eoZ2MpzEPatCAPT",0.678486
6303,"bRK4fXqHW8W0Sxh",0.466658
6304,"k4qWKUa77HZY0OF",70.064072
6305,"uJlceJcwS3qj1yv",6.736096
6306,"jAvIbHUtSqOBMpv",7.789666
6307,"wZXbkiuajQB1U8G",65.518894
6308,"LGDIVyMulXSn9bj",57.226639
6309,"fov0oKExaJSBXvh",3.636215
6310,"aedLbu0Tr6ThN5Z",0.344962
6311,"asKaVGtEuZJyZ6s",48.447292
6312,"OLGPyiCCdB04zrH",9.020451
6313,"05y5HMvcva83kB1",0.601487
6314,"VWMO6OUDJvkNZPb",9.964340
6315,"eAeYF0JLO7nFzRE",619.228591
6316,"4aHqulG5IVNbegc",6.161061
6317,"t5R0pETSi64JQAM",2.597061
6318,"Ok3iBSsnzL7zWBs",0.755254
6319,"keNqrSDB7y1M7H9",7.062011
6320,"iNhk0cOcMV5dvPQ",6.649470
6321,"NcxlnEEHikDnHQj",49.243524
6322,"Xt4OPU7aZV8t77x",0.139156
6323,"Pxw17LJ1jTlNGGT",4.344052
6324,"OL1R7hbTtAm7cHr",15.221230
6325,"oMgMuaz5Qw01IEo",99.311947
6326,"89peIYiYXD0CJKv",2.483118
6327,"CfgjhCT36s8pYNu",0.607199
6328,"KU3M9FbR6RILlXP",794.895588
6329,"ed7RLVcXLxaO2aV",0.122695
6330,"IMYwh11x3LShaQ6",84.639988
6331,"Wx4e4UwmRf5vuUG",75.648547
6332,"q6i1nhk8rmfSEok",23.812599
6333,"YvjkCKXgKUht83A",10.712525
6334,"2Vg04sAR9fb7piK",52.247572
6335,"w3b0sFtp6LGkEOe",82.288435
6336,"t0lJ3UPs5YpsJul",0.615105
6337,"AAtya7A9oJAQ8Xb",0.734181
6338,"XGYYHKoQLY281Gp",20.414417
6339,"W9pO0tdOqv05eYm",665.779887
6340,"sf8bjyOmKKoEfoE",62.061026
6341,"zobufj1rDxkpG4L",0.340638
6342,"ZpbYNbGVqCjOL8c",270.589600
6343,"mb4OxJN67ULvj8P",956.411101
6344,"rBanCMwMA6TK4fj",9.243084
6345,"OilAWmuONqWfBKi",0.271004
6346,"Jp2TMHJd0xY8pRO",92.041582
6347,"y01Vtgu7c640DRf",67.911269
6348,"xN5vvJfDTon5Ws8",0.257177
6349,"XFDdgNV1DK71vCA",3.598286
6350,"JrfYh8r8ZzVDFoa",5.525935
6351,"AFfRWCtzUPCpbRA",433.679126
6352,"Cw7qHf9BJrzxmaL",95.349094
6353,"Tijm6raFHu9m7fJ",415.257467
6354,"sVFU35gZx6jcBwf",0.435512
6355,"HmPRBSYeAByLhSu",95.052022
6356,"jxvXgQikAZpqkQY",386.088360
6357,"98T2m3NQfopGBcO",0.109958
6358,"rDHHztGxlYoE6p0",865.003173
6359,"FYttxjqaUP2CTef",8.761036
6360,"UlA9rm2ex3aOVlw",0.757716
6361,"PKLvHJOt3p1cTrM",0.195825
6362,"4nEDhSp2rEujUUm",0.019517
6363,"yN5EycO0yIA0Qye",2.686782
6364,"0hN6zfrFjDOzSAV",5.560581
6365,"jt1KuC4Ogj4OkTo",35.686305
6366,"j29e6piAquBBic8",5.079591
6367,"6ih0dETZwcZsFvP",287.636001
6368,"qUlumdqxmLEhnZS",0.560535
6369,"sLR1ygDCjGseAo3",29.186206
6370,"sw1kyWbak84xw0Y",8.191158
6371,"DJs5S56xNu3qZ0n",216.950923
6372,"TrsTLm6nJzNdoBS",0.309460
6373,"O2ihrajhIKffGVO",95.021442
6374,"uZcukOBUw4obJyt",9.279220
6375,"GPuuU33bCIfiCB5",605.694578
6376,"LP5RhTL2vOi23yK",777.515616
6377,"WRvswBCYbxItiut",81.617021
6378,"Ekulb698SqJ7oD1",12.526262
6379,"XEZ3UR19tczyg1U",0.407891
6380,"WfQzo9eChGlyoWC",38.445064
6381,"Mm8UlIsflX3bJSn",670.881524
6382,"UWzho2KS5JnvK44",0.424305
6383,"PQuDH8j9FwrEmri",0.441937
6384,"QmZrBmjMc2yPWiX",867.462381
6385,"WaxeefqoIcQWjOx",0.660033
6386,"uM9mY3kxJn9d7TH",818.069386
6387,"KsotFKM89JCc1vt",113.933596
6388,"rKtR4x8u41OgetL",9.334303
6389,"Rrmt1llisCa1Jt8",0.218445
6390,"bOarl9ifYHXavaW",4.506698
6391,"VB4ztiCJYWPWCO4",190.640426
6392,"ppW0sxr99h66Sz7",720.104549
6393,"UOteSH51ZhggLJv",469.171363
6394,"n9ERuaiTTNTZyVv",180.926971
6395,"4wdNg3TqGG0DEqq",5.518009
6396,"IAksM2rHH5oOtxG",5.898405
6397,"mTYSNUeCrqZrKay",0.441078
6398,"pqTwQBEyaFJhnMk",0.400213
6399,"3nF9MMgKQVEGn0K",0.617400
6400,"6iSarLBqKaeA3BJ",6.984669
6401,"omh5aqN63PBhruS",0.926922
6402,"X6e0YtZ4D6Hz7yQ",46.293263
6403,"aWCaksyXH4073ar",68.005981
6404,"voiK6uj1bjNZcOi",41.630955
6405,"djrEuW6fnZt4S1v",2.072742
6406,"BnMhjla2qQyrAqa",0.910929
6407,"56vnibnCA7um0XI",24.909517
6408,"jxhSUPAkuZ4jw17",0.507966
6409,"8jnRcIsQuJRdHhB",351.391864
6410,"p68IRXe0vDZUE0K",5.842881
6411,"UVK7ifBmPbn2FAu",20.030098
6412,"Ts1y0vVulW8BudX",1.664050
6413,"T0U1cFcnuJXYyQG",0.266960
6414,"Ez9ZqBPk7FJ3Vkb",0.605861
6415,"rK3T6UxZynIhsUT",9.231679
6416,"RGHJXN0tSq94kYB",0.286834
6417,"1Ueg85zX9wt8TUX",87.266126
6418,"HZUbvUpmQewt8Dt",128.944217
6419,"90Y9uL7pG5AF0qj",4.860507
6420,"flRSjpEeVwQw0bD",638.932894
6421,"cHX9lEbmnwL38Ni",2.296902
6422,"E95vhzr3zaa1Er6",87.575647
6423,"Mn7GPIj10lHeRBM",0.062487
6424,"rQbkfY1WviMkarq",0.214909
6425,"p3j0um0uUmFCuie",60.508208
6426,"YoTpDKQC9OfiPsk",0.093454
6427,"cRROWSXwnAPe6m8",247.093310
6428,"sSSnSB6rU0UouKj",0.797175
6429,"hIgO0JpeSYqWlCe",75.109572
6430,"5mjSRvenDoWdBg4",524.273345
6431,"3x00DbjLpr2JvfF",0.540217
6432,"CYH8u7Y4vzgjueC",3.150060
6433,"VQNkYw7SRUN1bcD",0.487618
6434,"FBgjRJT0NQivozv",6.744339
6435,"JX9FZUJz4NM2qOq",4.764960
6436,"pL0L1l1ukbP7tB4",46.564585
6437,"IRA72ul5OJ2aqFB",258.443428
6438,"xpJwTuyoXs5CRjv",81.696261
6439,"MRyeCx1JNvGQgUu",62.215343
6440,"UZ5S1R510FG8o0a",654.841952
6441,"vWxff4x8u9wH3bv",0.698507
6442,"vnFToGi6G78U62b",0.119953
6443,"LXatj1Kdpnv8GAk",0.213455
6444,"Hoek3TYgxAyxQmZ",8.159241
6445,"UEhF2sqDHZiWQ61",728.581816
6446,"7xYTTbKS1Dz0QK3",0.187694
6447,"rnzIK3DGdvHG9a8",100.008200
6448,"QhNxppnSjlL8y4Q",512.179076
6449,"8idd6ureQbtVuUu",466.781903
6450,"1JPPgeL4ezyZ1ki",3.055823
6451,"sq66VNiftAMY48m",912.893141
6452,"zRyy1znETkTUHyr",4.628724
6453,"mn3DRZDLcBuXAc4",873.363836
6454,"59vF7Yp3StMZ2hd",4.801301
6455,"NqPIM5jAdGk0xmj",44.485359
6456,"xvnL4oI3rH9fG3M",1.119557
6457,"ZN0VhXNeqYgMrLP",5.902702
6458,"Pl2DNTbdae7aFpw",0.928670
6459,"dH08GBB7x9WSQtH",310.099412
6460,"fS0xiPXavkK80Vk",745.395717
6461,"9KsXSIBLDFEg0Lf",997.883225
6462,"YqTiXcd3LPnXf6f",869.778327
6463,"gTyKV9M4i8zCU8x",56.522476
6464,"JhA2053W2CBHjKC",5.767379
6465,"8ridWXIr13HlDFs",0.261761
6466,"APhP9Vut5SB3G6k",8.591939
6467,"vey9s7jFCWNvKtm",491.513262
6468,"ahnAc8UGrNd0pWJ",77.012952
6469,"GBeKORcRnvtnepL",94.031424
6470,"QUykHOMELxg93yj",0.960272
6471,"LMlC1Ef1Yfcha6x",610.286596
6472,"tIQvYBetWZKpKFg",9.679601
6473,"vpcyVZvoeUY7AIa",995.390795
6474,"CxUsoxKCojwF4vc",0.747187
6475,"afwy2YOuPwWP02A",0.180115
6476,"JQyqfZLPa01EYrc",52.109166
6477,"YSh6whwOxqsymCo",56.616272
6478,"uWmlfSkuwNUD3fl",597.652450
6479,"G5GFf4JDs6zZ6Xe",29.692396
6480,"qZ1cgHGc43UqkvY",1.226003
6481,"8jLJwgQ81S5dQCy",896.924318
6482,"LyhH2kwH51JZHm4",547.273160
6483,"z5lySEjalC4uD2Z",0.614710
6484,"KYJp1Cf8EumMLNP",26.465549
6485,"h4GfpKGSHrR3xOc",4.268568
6486,"Gcr4kecWFsWlLgt",0.125360
6487,"Mtmou0slXq323NG",7.828940
6488,"B1zK8PtUVmurEr3",772.762818
6489,"TrmrM7LdGUvhUQz",0.990050
6490,"fu5UftG1GxosL06",0.001144
6491,"qcpNFw0tAVOhKNp",326.395773
6492,"7G69GkXUmVl0YPI",68.699312
6493,"miM4P5cxeFWTZUP",607.707275
6494,"X6f6VeEhWOP2kvg",135.577804
6495,"r5JnMbgTQNmFtEf",5.342482
6496,"A1wGeB3QvtR8Bwg",0.042024
6497,"fUWQ59x9wCRAij9",429.914727
6498,"EW65mgRH1tH36T8",7.669225
6499,"5aIXf5QQurSnPH6",5.409927
6500,"rzj9CaIgzCyLE1f",9.036948
6501,"8QzpjDRObXk54Hx",0.698534
6502,"5gtlpOhlZY8gkbT",0.380398
6503,"VbJcfrCOPEoBXIM",768.930011
6504,"vD2v1angiVTeozu",0.495888
6505,"Xr2MrE7gk5Gxkup",55.089904
6506,"BS5DmmgvH1jAcrO",0.132466
6507,"J9hfmeeZYS2MHMX",656.747103
6508,"Nwl7bvWIVvMyhvf",0.896664
6509,"z8Sa2iqN4FqGqYF",469.869815
6510,"RitIVbfTpBktA0h",722.818955
6511,"A1imVLbG8zleEWl",361.081985
6512,"G3zdETxmJbx5iNC",32.336384
6513,"wFM1yuwvbhZ2TYT",0.730959
6514,"PxlMitzH19sUx4v",0.899430
6515,"PzwHiM9UnM6QUUd",593.685687
6516,"fhgv79HWL3f9dx6",0.804261
6517,"n1EVxuNANn57HLr",94.592723
6518,"Gqp8Zv68zTMeHRG",99.007821
6519,"Mk3gpkl5gX53Edd",8.452745
6520,"ge3tpexauOddjUE",0.992142
6521,"fdgMcsEcnV66aFL",82.159217
6522,"YMb7e0dPPOg3p4v",887.368076
6523,"D8hmudJ6ZC8KQPa",6.114785
6524,"LHPEkTaFUHSCO3q",0.691801
6525,"8BnNsoUGPrIDdRI",7.952093
6526,"z4zR0EnbxXxJMbq",282.889538
6527,"KtYIWVipJ3P6Gqm",2.554416
6528,"wvLRAOnOn8awUnM",51.007795
6529,"eEZPzYLjfSkSvlU",94.479670
6530,"28F4jSQhN38NLHf",537.662174
6531,"rlIHn9LSMZQQc6R",1.619362
6532,"iowLOgoi1KYwb2r",214.761298
6533,"5FnflwRhCRfivYw",0.139917
6534,"jrJxsc0Rv4VZhWM",0.036535
6535,"dELSfRtzgdwtRfY",5.666107
6536,"gkZ5rXfjojNCoE0",0.543716
6537,"sJTCj2l26xqZtwf",0.162776
6538,"SPgGKqusl9XCM0H",0.956283
6539,"105RkIVydKiCZzZ",0.882264
6540,"yQujQ2joEEukfko",0.621229
6541,"Zp2b51ej2VRQiiq",7.997109
6542,"52OcLL1M36k5vb2",37.427073
6543,"lrYqHCRlrq82lEN",36.834224
6544,"wsx5ldM8Ryp5to7",526.626358
6545,"j5GvhTrp77Me4Bl",4.986024
6546,"ihKmpOhQNMq9skL",88.521090
6547,"lh6FvZdEnMIWEAi",70.276189
6548,"LCZsyWwyXsAPTi2",44.349664
6549,"OsSD4eUS6TuLJNg",4.982876
6550,"2k8cRFGjYppMQs6",30.721578
6551,"eoPO9KoOLDXnoi4",67.893146
6552,"hPs3lBxavWDCp8G",8.981825
6553,"WkR72ocadeGn7aT",351.702176
6554,"QwYTYnjINhRvZyA",7.871563
6555,"lnxksOrRqcpa8t0",46.154311
6556,"tLTzrXwIKpwdHZy",0.523160
6557,"I3Jne9dmHDjjrVs",8.661890
6558,"G0Bb78sXYnIyBwW",664.956758
6559,"LroCFJjDpv2iXI4",48.733082
6560,"L2p7w1OSox5Jx7t",1.860995
6561,"iCbiLddcrqJeH5W",1.022004
6562,"wnv0qz3mGtlbOUE",0.630498
6563,"ruycHloQIUE80LO",0.975927
6564,"FZ5q7aQOFj3MI7p",4.829264
6565,"CQeBJfdjBcVD7OD",508.475227
6566,"O8QnLXerkoC8Vvv",0.083424
6567,"LnFtelwg7CcRLvh",52.518781
6568,"dAhzyYZCqc7IltK",0.891410
6569,"v8RUfrTX6peuJLo",0.556614
6570,"GlrUVyFmYNAXhDL",814.204760
6571,"bn65zsqimTXPSxn",286.173394
6572,"mnBLDPwGdNi9dz0",817.850207
6573,"TexvTutpMQcdi0l",3.517905
6574,"FwV29hvkMgU7kju",0.121328
6575,"t3cueTtZoggKi9J",744.792733
6576,"UI18QbkvQgV8HYU",223.352235
6577,"CnGK5IubO5P33o0",734.829127
6578,"7KXLxHttUDIeUr1",0.470113
6579,"MEYnlfbMzAGpJko",0.947639
6580,"1SJtVSDK0i2o41y",0.587682
6581,"msFZl8uRQjKUAel",19.783641
6582,"3qoYaCBl7D7i50h",0.343880
6583,"Bzb9Hlvh3aJBPZo",0.086056
6584,"9rJYrOhynIzONC0",0.679486
6585,"DDf9F2QQflEOpCG",8.839778
6586,"mPQQ39PVOw1AxGW",32.975947
6587,"gCfYzQTnBLnQsCy",83.648776
6588,"Yx90Q5vOb6BMTiO",0.869989
6589,"Z3r03PbkD2A5U6A",713.194035
6590,"XYITyjAAWWvxBLg",0.441947
6591,"w370BiWjAXV6REg",299.035069
6592,"5uIIKnGqRlOMjCy",580.414792
6593,"nb9gM84K3TvsGQe",2.324474
6594,"SVgX2dFhjI6DwLv",48.439391
6595,"0P0J95uy4gSWuqI",0.578141
6596,"P2eBv37aN6Uy3OF",0.656076
6597,"rQ2PFUU9DFXk3cX",897.309037
6598,"n6b3LYm1F81TI3z",35.464415
6599,"uA82eu316ahKehv",186.573880
6600,"fF1f9bmPefpxYIt",5.193120
6601,"nGUok1u3sVf0SVz",90.339631
6602,"CvUS96EtygNmdV2",0.804770
6603,"vK38b1ffaV48RxL",0.752210
6604,"AfKlHn17f7CPBhE",257.313626
6605,"hwGW0mqsFUwKbf2",8.330055
6606,"P7PmaLlKVyGMFzc",0.187806
6607,"YvTjpR82P4h2DE8",0.674770
6608,"6b0KxQKEhmjJWir",0.514561
6609,"66lGUIHJykxFs63",0.486127
6610,"bLLjUViOeZcQ0VI",0.223318
6611,"DBeaN9Oueo8Dqya",0.833525
6612,"fzK8bi9Gp07bF50",45.678920
6613,"lPsmlgUFHvdIe5M",394.986682
6614,"WiRbXAei9l0uVSp",90.869868
6615,"6DI3sh52M7zv0xw",47.050863
6616,"7Pj7c0NufbaxGPS",499.216130
6617,"IbL6HSx6ogOSelJ",983.061722
6618,"oGNKL4rpX5AHiEC",0.341003
6619,"sS8GF4RxrJOhqA6",263.709184
6620,"DNnCYNfa7ca8DEa",0.906901
6621,"2sBynqSI0dbrSY3",99.603166
6622,"16T5q7fbw3oEUoP",4.980419
6623,"Fuy1VyRyW76YtPw",18.375262
6624,"HgiGviClUNbn5xV",347.724774
6625,"PjjyhQPTxHo5OOX",0.778575
6626,"llWkxfjGqIGXDCM",580.954453
6627,"tO8D5JhTszNRSRw",72.428611
6628,"fVgAUdUelCTCBjU",4.750080
6629,"IKaediiagXe66G6",2.795669
6630,"lHxRNJ1CaAkvebH",141.715373
6631,"88eyu8oZnGVre3c",0.696369
6632,"qkj3seEgGlvVD8e",0.202907
6633,"R3QheUDz7ASFlTX",3.383824
6634,"uS2Dstya0JCeKdP",164.435089
6635,"Coel2Z5TgXs6EqN",751.087313
6636,"kjn3touPLWe9O6f",16.767281
6637,"0KjzINv9fpHe32P",4.017733
6638,"skR2QDhHlcsxdzX",34.544755
6639,"S5425m9oo3nwWGM",91.752710
6640,"1mSTaACoxbaOsEV",750.757699
6641,"R8mztiFzEF9YVfM",0.671178
6642,"q9Pqt8pqo1R9jQC",37.640962
6643,"Vxk2678DjMTgxSV",10.119231
6644,"iunRQDvRsHXu6Yk",262.909903
6645,"5Os26NTJ0I3LjtY",27.612661
6646,"Lwj38H3qxoqzCZ4",0.437822
6647,"zXsJorn5FdcqU2F",17.883002
6648,"v2Vh2298sXr6nGi",57.608131
6649,"2xq3tSkuOYqaN8E",654.725730
6650,"Z4aVHMdHgAq9hu1",0.501434
6651,"TCKxRYP4hIAmzq8",328.117576
6652,"utWCjTBNaCjnSeH",0.551736
6653,"qhLdl1CPmUjFUdE",5.842519
6654,"oXlhAGASUKR55NT",3.783679
6655,"gpgBTILLJUl4ffy",14.810631
6656,"3UIhwggN6hDYU9D",0.013879
6657,"YZd8HF3HHvTSyio",7.187463
6658,"EzzMJHIBWmnSls1",75.848316
6659,"tMXHBlt1qFozfWm",0.157254
6660,"IhJLepnyhXE8nL2",1.122162
6661,"CTp6FY9sIVtF2XR",0.447173
6662,"SY2r5k36OroC3tr",6.057067
6663,"Wf6zgk6ZKSKZN4x",2.996747
6664,"yXoncPOaedth2kp",840.556372
6665,"E0vvdD0AN0w8Bce",89.858116
6666,"TB8A0QLdB8pzUUT",0.732611
6667,"YE0oDf3UIcgq079",0.792505
6668,"KYwa6I8Tigso8BY",749.953966
6669,"qJp7kHAFcGIoW1u",237.624262
6670,"mderjqeLDDZFDAG",84.410313
6671,"eOgKH59njBJ1EYM",428.806845
6672,"eplRm2UM5da7MED",4.898818
6673,"hQCVEiFdspxBb3v",20.266501
6674,"qIrxJWixuPm6LxA",486.978755
6675,"o5cLCJbNBCDJ0cY",85.077766
6676,"Qu2YETXdI7uh8HI",222.166029
6677,"gP05BvlkHb2iEY8",0.197422
6678,"4PFc0ktFMF231cX",805.155546
6679,"oZZqDUBZIzQKaTE",263.418594
6680,"XzSw1BAoAdmUpZD",12.356141
6681,"V4HHCvT4zIMTcfW",953.855741
6682,"sGqU35tyx8nVv4v",967.386656
6683,"BoejTrcIJOvdAS6",20.686157
6684,"Ln0ByYPtfoJVqLP",578.373673
6685,"nKO5UfQ7ULR5MUR",95.502705
6686,"8XqRsSJDAyK1wqy",9.555067
6687,"RRYAxEFnVaaQx7W",0.405294
6688,"GMWK5DurflWytNe",434.965201
6689,"mPaTP6fhL1VGhkh",0.108880
6690,"ffgM5e7JdNH78bp",334.361051
6691,"Cnv0ihbff2F4gcE",838.926972
6692,"yTsLNLryHw2QRge",15.577395
6693,"bPiWTEAVaPxZa5e",89.102672
6694,"wAcqSxRc2wqqXNy",25.934883
6695,"ks9aIunlrFFZ3fH",0.917694
6696,"nRf5PSrfQDM8Sfp",2.032813
6697,"I3VnWj6Xc8vIu9O",512.990444
6698,"wWKeT4bLjYoy6lY",0.130629
6699,"PyZ9n3H91Qco4fy",730.448462
6700,"ENPtsYsjjIu6Jpn",847.230639
6701,"KcHnKSJsLgcsz2h",924.005515
6702,"TYP31AteA0mA9Sa",8.358803
6703,"loNMt8UCyh4awcV",0.401791
6704,"JZL6hN49tR4iPH5",0.275701
6705,"HU3LIjQe5aZdJxv",0.558266
6706,"S0N3jDu5yR2jMqu",877.256481
6707,"cJ1Fwdd2FW0Cn9s",9.404915
6708,"sQJzPHWOjldchDe",0.164027
6709,"WkYFwKctiz7y2Ts",99.845998
6710,"CSiz3ab8QDeZhVp",6.729392
6711,"Q4eDjdwVV9hstjM",15.800763
6712,"eaWwIoCbdXkzXTA",645.899793
6713,"B4fzJlXfwqeSkNi",2.745074
6714,"Tz8me86WR230GBt",0.543775
6715,"PgNZz6Wj5WcqWBT",736.641905
6716,"QcYjMd9SHsh8tUJ",65.287172
6717,"fr5JTna9DNutYZr",69.013333
6718,"JK2TqiAjJPQ0l34",0.903168
6719,"Ia3taGHlbcEowsl",95.924718
6720,"i08XevqElpQPWNK",97.684572
6721,"pcmhF3WmuDi5OQ6",913.555177
6722,"jj6tKGgqtNFNYYr",3.567046
6723,"wx2an4oehAcPAxt",4.607703
6724,"ddNnOIoTZ185GNc",0.135678
6725,"3tMPVWZRwrCMWtU",8.887197
6726,"2rxm7IRDnRfPBPl",49.624464
6727,"mCDPu8HWRRUisUD",138.612133
6728,"1e1AOfQHDO3ARRZ",467.145413
6729,"hpznj58ImVUdFr0",70.822732
6730,"VnvFWCRkrc4eTWm",0.467146
6731,"3m0xjzvFouKVzt4",2.636572
6732,"FrHfL5HbpqKzXYq",510.849235
6733,"CrvTni3LqxYq1se",2.676303
6734,"qgY1ns5eKpCb1gq",1.850352
6735,"dbx9XCy9WUGWFEi",0.279929
6736,"d77sWuh4VgJXMZZ",2.499559
6737,"2dBvqJOFudyP1D8",252.822077
6738,"1rRcxccskOSRkyB",813.249499
6739,"4McLRYhmcMcNzoA",0.280624
6740,"yOGNDxyGVWkGwno",582.682834
6741,"4ijf0im7PcLCl3W",0.605262
6742,"sP5tgBhldekUmRs",0.268355
6743,"F3gkmIPdwDJ6SW9",0.533754
6744,"iwQazg0DvQ2NcIb",43.376787
6745,"0eomLaYVACFoTfP",25.487424
6746,"HVeJzWTqWXZYs1U",0.522874
6747,"Qm2A1uy9P5Ct5Hc",7.698207
6748,"xzaCU9T29SoSwMx",0.035601
6749,"vW7MttNcIubGAJd",0.860474
6750,"1dbxwaYTje9aYnT",201.554087
6751,"XMakLcHOPGX14SZ",0.935154
6752,"8SnRvf0ifRconzN",8.984456
6753,"lQOk62bXiatXJ2F",0.569250
6754,"uKuzi5V5iWxql8F",0.968325
6755,"dSqJYpyVVAd0ZVk",95.039706
6756,"TIfTFj9RcaYNxQj",34.716807
6757,"t95ptRWX4zkbyH5",0.493295
6758,"zcOtRgdPOh6SoLz",304.314774
6759,"rAMNMmDWFx93tpR",74.306209
6760,"8iFKsj85HpDxf0J",0.680549
6761,"yAea0YDhbbseQiU",0.447244
6762,"pg2XA3fdsVLAUC4",45.075158
6763,"3yNwZsgAStQMl55",53.587468
6764,"5WZy2HIlPwguCi3",427.991644
6765,"6A9po8u8horsHWF",0.218569
6766,"1qzoD03YqvSXUBA",8.464595
6767,"D77G1NajlOWD8wX",0.454854
6768,"7o9vk842T469UPj",20.609094
6769,"Io2Hi2qRanlcdvt",367.633532
6770,"6whpUgpjjJYhtsN",33.469831
6771,"UOte7qOerU1TSP8",0.921385
6772,"lyTvHWrXsT3pSiH",0.645113
6773,"8EQa6ThX3EORMJ1",8.475450
6774,"CRqOpoJKJkO6Z62",461.186701
6775,"6rhCKCuT8mt69r9",0.738414
6776,"2JbUdUvLhwgdjpT",664.462186
